2,1,1341.003565,268.000000,410.901961,811.000000,1,-1,-1,-1
3,1,1332.577052,273.456887,408.894062,803.984002,1,-1,-1,-1
4,1,1329.881511,271.332724,412.573915,807.153190,1,-1,-1,-1
5,1,1328.892521,272.014695,413.834820,806.836305,1,-1,-1,-1
6,1,1330.068696,272.922401,414.483804,805.336998,1,-1,-1,-1
7,1,1327.511143,272.501599,417.394882,806.251198,1,-1,-1,-1
8,1,1328.572297,271.629230,420.165908,807.302414,1,-1,-1,-1
9,1,1330.056818,274.699154,420.475027,804.296034,1,-1,-1,-1
10,1,1329.691252,275.418732,420.127553,803.631308,1,-1,-1,-1
11,1,1331.454848,281.431773,417.924544,795.582521,1,-1,-1,-1
12,1,1331.293834,282.286397,419.459216,794.642640,1,-1,-1,-1
13,1,1332.358413,283.885278,421.153350,794.360141,1,-1,-1,-1
14,1,1334.330400,282.423890,423.989859,795.651976,1,-1,-1,-1
15,1,1327.799140,283.821545,426.269687,793.526275,1,-1,-1,-1
16,1,1325.260506,286.299596,427.269978,790.111447,1,-1,-1,-1
17,1,1322.467860,287.849341,428.023523,786.885287,1,-1,-1,-1
18,1,1322.554014,287.050233,432.066165,789.061039,1,-1,-1,-1
19,1,1326.973986,290.020065,429.489574,779.990118,1,-1,-1,-1
20,1,1323.170428,291.760891,432.165211,780.618045,1,-1,-1,-1
21,1,1325.475440,291.700131,434.344606,783.579477,1,-1,-1,-1
22,1,1327.545559,290.305617,437.398864,787.401921,1,-1,-1,-1
23,1,1328.287085,291.177573,437.017138,786.714263,1,-1,-1,-1
24,1,1328.983047,287.385336,438.253167,791.302057,1,-1,-1,-1
25,1,1325.584169,285.931375,439.399907,792.388262,1,-1,-1,-1
26,1,1324.571780,282.727285,441.882183,796.104077,1,-1,-1,-1
27,1,1324.701876,282.511973,442.124030,796.539316,1,-1,-1,-1
28,1,1322.099624,282.100860,443.850803,796.991349,1,-1,-1,-1
29,1,1322.011679,281.864184,444.094505,797.428420,1,-1,-1,-1
30,1,1322.739156,282.533560,443.244940,796.633985,1,-1,-1,-1
31,1,1322.718123,282.395872,443.413550,796.936512,1,-1,-1,-1
32,1,1322.697089,282.258184,443.582160,797.239038,1,-1,-1,-1
33,1,1322.676056,282.120496,443.750770,797.541565,1,-1,-1,-1
34,1,1323.701079,281.994163,442.996637,797.286614,1,-1,-1,-1
35,1,1323.761336,281.857721,443.131005,797.527958,1,-1,-1,-1
36,1,1323.078729,283.226511,440.848143,795.940012,1,-1,-1,-1
37,1,1323.315725,279.119553,441.633819,799.960348,1,-1,-1,-1
38,1,1323.175423,278.692879,441.898337,800.439134,1,-1,-1,-1
39,1,1328.492312,276.770146,441.657161,802.292427,1,-1,-1,-1
40,1,1328.880985,276.179614,442.003764,802.921759,1,-1,-1,-1
41,1,1326.032021,276.520310,440.978264,802.527347,1,-1,-1,-1
42,1,1326.023009,276.031535,441.262739,803.044812,1,-1,-1,-1
43,1,1322.431202,270.562722,443.711342,808.472966,1,-1,-1,-1
44,1,1322.000907,269.528534,444.290627,809.528248,1,-1,-1,-1
45,1,1321.570611,268.494347,444.869913,810.583531,1,-1,-1,-1
46,1,1322.297940,277.709295,441.333520,801.324401,1,-1,-1,-1
47,1,1325.167835,278.591957,441.446660,800.424117,1,-1,-1,-1
48,1,1325.321528,278.760351,441.359781,800.266237,1,-1,-1,-1
49,1,1323.311680,276.992101,441.484771,802.020468,1,-1,-1,-1
50,1,1321.257162,276.321006,442.800048,802.685906,1,-1,-1,-1
51,1,1321.655944,276.069747,442.940035,802.934739,1,-1,-1,-1
52,1,1321.439339,275.939288,443.015151,803.070541,1,-1,-1,-1
53,1,1319.358392,272.631552,444.482829,806.373595,1,-1,-1,-1
54,1,1318.917048,272.151174,444.750142,806.858212,1,-1,-1,-1
55,1,1321.846651,278.489822,440.936795,800.514808,1,-1,-1,-1
56,1,1321.757051,278.756178,440.792044,800.251706,1,-1,-1,-1
57,1,1323.893795,282.314503,440.174627,796.689269,1,-1,-1,-1
58,1,1324.125717,282.945437,439.827612,796.060773,1,-1,-1,-1
59,1,1325.630200,280.547802,442.100120,798.455123,1,-1,-1,-1
60,1,1333.238092,275.000091,446.040661,804.001513,1,-1,-1,-1
61,1,1335.759485,270.924203,449.501075,808.076839,1,-1,-1,-1
62,1,1342.336198,270.055041,451.981726,808.945735,1,-1,-1,-1
63,1,1344.957504,270.414809,455.166407,808.585819,1,-1,-1,-1
64,1,1345.546924,246.154983,468.874320,831.525286,1,-1,-1,-1
65,1,1358.510044,257.338037,466.003863,821.154106,1,-1,-1,-1
66,1,1402.417798,263.807350,464.787992,815.006176,1,-1,-1,-1
67,1,1410.378854,262.986139,465.255681,815.824514,1,-1,-1,-1
68,1,1449.050909,271.297905,458.826188,804.996237,1,-1,-1,-1
69,1,1465.185305,242.613170,470.630729,835.383989,1,-1,-1,-1
70,1,1481.530994,224.859824,472.635810,853.771111,1,-1,-1,-1
71,1,1497.321519,217.479332,467.192548,861.397988,1,-1,-1,-1
72,1,1510.147108,204.352996,463.023111,874.618585,1,-1,-1,-1
73,1,1514.543791,198.863208,455.678134,880.142930,1,-1,-1,-1
74,1,1527.388242,200.243676,443.973701,878.773984,1,-1,-1,-1
75,1,1533.512847,181.956936,441.432188,897.063386,1,-1,-1,-1
76,1,1563.525966,174.552764,427.442663,904.467368,1,-1,-1,-1
77,1,1580.431401,169.333464,412.512933,909.685161,1,-1,-1,-1
78,1,1592.402740,170.847260,396.240712,908.169553,1,-1,-1,-1
79,1,1598.932056,153.286865,387.195841,925.728093,1,-1,-1,-1
80,1,1607.098817,146.172727,375.009452,932.840745,1,-1,-1,-1
81,1,1616.668947,136.505572,363.254311,942.506418,1,-1,-1,-1
82,1,1629.998483,129.134811,349.892406,949.875873,1,-1,-1,-1
83,1,1636.931808,121.992035,352.518142,957.035408,1,-1,-1,-1
84,1,1643.865219,114.849259,355.143707,964.194944,1,-1,-1,-1
85,1,1682.695331,138.644288,325.790225,940.376795,1,-1,-1,-1
86,1,1691.905018,134.696973,327.149235,944.336751,1,-1,-1,-1
123,2,270.424101,106.785124,394.928657,966.892562,1,-1,-1,-1
